token_address,from_address,to_address,value,transaction_hash,log_index,block_number
0xdac17f958d2ee523a2206206994597c13d831ec7,0x6bd7ab36d09ade5702a5bd91f84a14c928800f36,0x2e739b6c84b325bb9ca0d4a6eabb1d18b778fbe8,4915487800,0x3052a92cc9e6a08187c9020ff60caa1f383291b0104173f3ce81a1a84437408d,206,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x2cc846fff0b08fb3bffad71f53a60b4b6e6d6482,3237647640937641,0x20254aa6871d198c803c99c942328b6e7503c33359c69fda90046d363c706317,77,18978723
0x403f90783be147353f078a05a578840e0ed5c615,0x6089184c7890d6cddf631c8009fb6ad908a89728,0x593039d2f45e22c323f6ea8011860b0a0ead5008,8355882337874707680425015727,0x673ac5c473a5be3a903737dd9b262cb9c0f5ffc76a831f980bffc139add7a925,385,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x91c40d69e2f957adc48adeaa541ee4a099832367,510923200000000000,0x89a2e523f762ba2e4e0e0c6a86f9c07aaedd019ef81cb095b3ec752440f756f3,208,18978723
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0x2cc846fff0b08fb3bffad71f53a60b4b6e6d6482,0x0a265f4c5bec0acc2d508b8c05481ec7fc42ceac,8000000000,0x20254aa6871d198c803c99c942328b6e7503c33359c69fda90046d363c706317,78,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6089184c7890d6cddf631c8009fb6ad908a89728,0x593039d2f45e22c323f6ea8011860b0a0ead5008,3988933931187668672,0x673ac5c473a5be3a903737dd9b262cb9c0f5ffc76a831f980bffc139add7a925,386,18978723
0x426aedbed16726e3f220cb4fed4d4060b95cca46,0x91c40d69e2f957adc48adeaa541ee4a099832367,0x426aedbed16726e3f220cb4fed4d4060b95cca46,2375931971836211174604515,0x89a2e523f762ba2e4e0e0c6a86f9c07aaedd019ef81cb095b3ec752440f756f3,209,18978723
0x423eb9b126ebd071cb2b5f827f41f3db02a1e510,0xe79f93f5a1964cc8ba8bf78ef29485079cdbaa4e,0x59da62063eb61a25836682e8a3855c138ca11fb7,265686976557700612474,0x299aa4e513fe809d5618553e40b15f7632a6e7de1aaf6c2446020c26c9a2756c,83,18978723
0x0000000000a39bb272e79075ade125fd351887ac,0x7728f3d2416dc0c6b363362301ada72e98ff1956,0x0000000000000000000000000000000000000000,14680000000000000000,0xce5ec7f58b16905a18df8e9a8229f9ad2fa5b635de3e05236a260ced6979ef6f,389,18978723
0x426aedbed16726e3f220cb4fed4d4060b95cca46,0x91c40d69e2f957adc48adeaa541ee4a099832367,0x8b785d37b1724ca9d3ea2025e1b6fc99bd0e584c,105620975838900660398328010,0x89a2e523f762ba2e4e0e0c6a86f9c07aaedd019ef81cb095b3ec752440f756f3,210,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe79f93f5a1964cc8ba8bf78ef29485079cdbaa4e,764682357762629200,0x299aa4e513fe809d5618553e40b15f7632a6e7de1aaf6c2446020c26c9a2756c,84,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,800000000000000000,0xef2c05d62ddb87f59e6540a6cdaa95d030d87e5e5c5ad42ae84121e09193e02f,393,18978723
0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0x542b1cebd9855e8ba0a74c837275dbcbbbd84aff,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,200000000000000000000000000,0x78eed74f8224fde2978558efc73d4affb807d0dcfe9c835fa1c7a6dadd1d7fd7,86,18978723
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x0000000000000000000000000000000000000000,0x37ffe93c07b80062454dcca32c4c0971956ab0bd,800075316165327461,0xef2c05d62ddb87f59e6540a6cdaa95d030d87e5e5c5ad42ae84121e09193e02f,394,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc0d776e2223c9a2ad13433dab7ec08cb9c5e76ae,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,31335656824333025,0x78eed74f8224fde2978558efc73d4affb807d0dcfe9c835fa1c7a6dadd1d7fd7,87,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x4759c648cdd86aaf7fede659eeeb9e7b07503969,112000000000000000,0x0e2a25c43775f59ab2244731fd8a9f9ba9b3ee295fce1b4ab6b82814249454fe,398,18978723
0x6982508145454ce325ddbe47a25d4ec3d2311933,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x478271c960137418c9d90082dddbf68aa72e4367,8078255328000000000000000000,0x135de4e8d49c388e101d9a9c5d63e460759f3edf5f880632a34daea71d126bfe,91,18978723
0xa364a9f85f61dc5e3118be282a23edc5e09f62ac,0x4759c648cdd86aaf7fede659eeeb9e7b07503969,0xc2cca9add94064117e8a40c74aa0ea9284292dc8,392429628068572459276,0x0e2a25c43775f59ab2244731fd8a9f9ba9b3ee295fce1b4ab6b82814249454fe,399,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,1528208770000,0x13c581c198135ceb5feaf6494e07f0827fc4ddb0bb3061d2d07a9e1fc78c53e4,92,18978723
0x6982508145454ce325ddbe47a25d4ec3d2311933,0xf6593a5105da1c5fa13a4c3d15b6a5eda403f840,0x60d7c482a6abef5deb422bc00fde7ea906d1011d,15513207773767232502420000,0x716c21bf5a9ccb465a1f7590bc94c0e7654bc53021441e6bd91bde5ae84a0f3e,404,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xe64678131aca0457028ed0ddaf736db7b85ddacb,0xb327f5b0b04ac1273df13fd479608e0d45077f4d,998925755,0x68be8c2c397175b857eb5bfea4b83f94495aea8a7f1390d37c853ede15225312,93,18978723
0xc52fafdc900cb92ae01e6e4f8979af7f436e2eb2,0xb59fbc56bf72a733ed40333ec9bcc248560d5813,0xc88deb1ce0bc4a4306b7f20be2abd28ad3a5c8d1,1500000000000000000000,0x2364fb982ab7dee8e7faf5d0a06031b8ceb4bfbbf38496ccabebc8134344f608,407,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xebc93e7621a3bde0d8ff8b096271a25baa838455,0x5cf2b04421cb189a6cc1e89c4cfd32e4c8e939bc,9804500000,0x1e55a320a773461ef06d992e905723e8ad5aa6db13952be992f38296e8597f5b,94,18978723
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc88deb1ce0bc4a4306b7f20be2abd28ad3a5c8d1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,235740733094968526,0x2364fb982ab7dee8e7faf5d0a06031b8ceb4bfbbf38496ccabebc8134344f608,408,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x38df83c72429accfe4e4ccd50ffca079e026b129,2981000000,0x97ea3dab9ca31f0aaf409cfe9bb2ff473579abb520a5d3f667cde4b768f5b8d0,95,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0xaeb70cbc59361665dce0e2829c198b3cdc9729f3,0x567008c61619e9b6ae8660b9037051513df8706d,900000000,0xedcc257decc4c3fdda145ea138a611bc1a0a206820ed8de2a7f092f399a6873e,97,18978723
0xdac17f958d2ee523a2206206994597c13d831ec7,0x4c9af439b1a6761b8e549d8d226a468a6b2803a8,0xe8a29a5364da8fc2601d152d82153d07a384eb28,23840000,0x70295ed3434635d16ceddccd01811aab7bb26837459db0bab3c547d719bead71,98,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0x3f2a95985abd37293da1bbdea38515ee34d2f35e,0xb9246e8007f0b7f86adb389c81918026b2065d90,1000000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,102,18978723
0x3e77e0881bba7161e767c6c3eaa7ba1f489d55f2,0x6d97a85661051061b0bbd79f6b1c8d8007c79e9e,0xc0ad21b655cf7b3ce85c7d0ec400969d3b453362,100000000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,103,18978723
0x5524a6f7d70899e60fcd133bf8be0e594acfe7f2,0x62cf59b5bc1b944d3eef1e696d24b045671555f9,0x2bc3be197d8d4ba8b261c143190b1f47de572ee5,27294310000000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,104,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0xf4b366e1d451d964575c1e2003e914e8d1b0e9bb,0x2d97064190b9972858349f30e95bd337597246f0,1000000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,105,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0x77e6257fb7b782e2a293ac7e6c7adb113f2807c0,0xcb2535c73b82a15d757275563f5ba1fe7d385e2f,4778480000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,106,18978723
0x3e77e0881bba7161e767c6c3eaa7ba1f489d55f2,0x2b91d004e0ff4cbcb7856cde25e8d2f18e7936db,0x8cf036e7a01d0a7be2ce946f6e66c989ce11d4cd,5800000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,107,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0xbcd87dd62e3af158fe982c91e3d106a52e4d5fcb,0xe2ac20475bdb08673130dc1325287cf58c212435,58500000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,108,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0xb8c4b6579532b3b007499f67057282231927ae21,0x92d371ebca0743895c70b96532e3a0ea7a8b9b45,160000000,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,109,18978723
0x5b7ed1ef8d194efcdc1a23cd587d38966817f1a7,0x42fe92a720e2e8de2abbe582288f724046255c45,0x74878ec7e6f3047c5bec4ea24a75c4b2c397fce4,46341339603,0x6f581673278093835de57d98accf9737b2eb592db6ef6bdc048495deb79a56a0,110,18978723
